id,loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,issue_d,loan_status,purpose,member_id,loan_id,emp_length,home_ownership,annual_inc,verification_status,dti,delinq_2yrs,last_pymnt_d,total_pymnt,out_prncp
1052346,20000,19975, 60 months,18.25,510.6,D,D5,18-Dec,Late (31-120 days),small_business,1283902,1052346,7 years,RENT,70000,Verified,18.41,0,15-Sep,22954.38,6812.81
1054397,4400,4400, 36 months,19.03,161.36,E,E2,18-Dec,Fully Paid,small_business,1286027,1054397,7 years,RENT,80000,Verified,2.65,0,21-Dec,5806.34597,0
1055294,25000,25000, 36 months,13.49,848.27,C,C1,18-Dec,Fully Paid,debt_consolidation,1286856,1055294,4 years,MORTGAGE,80000,Verified,14.65,0,19-Sep,27062.01,0
1060485,14125,14125, 36 months,12.42,472,B,B4,18-Dec,Charged Off,debt_consolidation,1292242,1060485,,MORTGAGE,45696,Verified,21.93,0,20-Feb,6600.86,0
1060697,35000,21825, 60 months,20.3,581.88,E,E5,18-Dec,Fully Paid,wedding,1292467,1060697,2 years,MORTGAGE,100000,Verified,24.71,0,20-Oct,28470.38,0
1060670,13600,13600, 60 months,12.69,307.29,B,B5,18-Dec,Fully Paid,debt_consolidation,1292440,1060670,1 year,RENT,62000,Not Verified,11.98,0,15-Feb,17506.9357,0
1060452,20000,20000, 60 months,12.69,451.9,B,B5,18-Dec,Fully Paid,credit_card,1292208,1060452,7 years,RENT,50000,Verified,27.67,0,21-Jul,25198.37659,0
1051471,18000,18000, 36 months,13.49,610.75,C,C1,18-Dec,Charged Off,debt_consolidation,1283155,1051471,< 1 year,OWN,66000,Source Verified,12.87,0,19-Jul,13380.5,0
1059954,13000,12975, 60 months,16.77,321.48,D,D2,18-Dec,Fully Paid,debt_consolidation,1291797,1059954,10+ years,OWN,80000,Verified,4.96,0,15-Apr,18462.04001,0
1059310,35000,35000, 36 months,16.77,1243.85,D,D2,18-Dec,Fully Paid,debt_consolidation,1291114,1059310,7 years,MORTGAGE,100000,Verified,19.03,0,21-Jul,44519.61002,0
1055282,35000,35000, 36 months,14.27,1200.82,C,C2,18-Dec,Fully Paid,credit_card,1286844,1055282,1 year,MORTGAGE,123000,Verified,19.34,0,20-Nov,41998.98,0
1060631,12000,12000, 60 months,11.71,265.18,B,B3,18-Dec,Current,debt_consolidation,1292393,1060631,10+ years,RENT,70000,Not Verified,21.17,0,15-Dec,12713.56,2998.59
1058486,7200,7200, 36 months,13.49,244.3,C,C1,18-Dec,Fully Paid,debt_consolidation,1290074,1058486,9 years,MORTGAGE,60000,Source Verified,22.22,0,20-Jul,8400.86,0
1060427,25000,15925, 60 months,15.96,386.93,C,C5,18-Dec,Fully Paid,small_business,1292182,1060427,10+ years,MORTGAGE,150000,Verified,5.66,0,15-Mar,22175.02094,0
1060418,4000,4000, 36 months,12.69,134.18,B,B5,18-Dec,Fully Paid,other,1292172,1060418,3 years,RENT,80000,Not Verified,21.66,0,21-Dec,4828.770623,0
1060605,7000,7000, 36 months,7.51,217.78,A,A3,18-Dec,Fully Paid,credit_card,1292364,1060605,10+ years,RENT,31000,Not Verified,26.86,0,21-Dec,7837.832636,0
1060597,15000,15000, 36 months,13.49,508.96,C,C1,18-Dec,Fully Paid,other,1292355,1060597,4 years,MORTGAGE,90000,Source Verified,6.93,0,15-Jan,18379.50029,0
1060600,12800,12800, 60 months,11.71,282.86,B,B3,18-Dec,Current,debt_consolidation,1292359,1060600,1 year,RENT,61600,Not Verified,21.8,0,15-Dec,13564.28,3196.46
1053763,35000,21325, 60 months,20.89,576.27,F,F1,18-Dec,Charged Off,debt_consolidation,1285365,1053763,10+ years,MORTGAGE,71316,Verified,14.79,1,19-Feb,1151.2,0
1060581,15000,15000, 60 months,16.77,370.94,D,D2,18-Dec,Current,credit_card,1292336,1060581,8 years,RENT,42000,Not Verified,15.69,0,15-Dec,17782.5,4083.45
1060372,7200,7200, 36 months,7.9,225.29,A,A4,18-Dec,Fully Paid,debt_consolidation,1292123,1060372,5 years,RENT,34000,Source Verified,17.51,0,15-Jan,8111.041493,0
1060371,13000,13000, 36 months,17.27,465.24,D,D3,18-Dec,Fully Paid,debt_consolidation,1292122,1060371,10+ years,RENT,36000,Verified,10.9,0,21-Apr,16272.97548,0
1060369,28000,28000, 36 months,7.9,876.13,A,A4,18-Dec,Fully Paid,credit_card,1292120,1060369,4 years,RENT,65000,Verified,14.64,0,20-Nov,31031.65,0
1060365,12000,12000, 36 months,9.91,386.7,B,B1,18-Dec,Fully Paid,debt_consolidation,1292116,1060365,8 years,RENT,35000,Not Verified,15.87,0,21-Dec,13918.77988,0
1060086,16000,16000, 60 months,17.58,402.65,D,D4,18-Dec,Charged Off,debt_consolidation,1291922,1060086,< 1 year,RENT,50000,Not Verified,21.14,0,19-Feb,1698.62,0
1058493,14000,14000, 36 months,8.9,444.55,A,A5,18-Dec,Fully Paid,other,1290081,1058493,5 years,RENT,62004,Not Verified,9.08,0,21-Dec,16001.29787,0
1059978,11500,11500, 36 months,11.71,380.38,B,B3,18-Dec,Fully Paid,debt_consolidation,1291598,1059978,10+ years,RENT,74000,Verified,7.96,0,20-Nov,13368.85,0
1059252,10500,10500, 36 months,14.65,362.19,C,C3,18-Dec,Fully Paid,debt_consolidation,1290856,1059252,1 year,MORTGAGE,42000,Not Verified,10.77,0,20-Oct,12544.09,0
1060167,14400,14400, 36 months,12.42,481.18,B,B4,18-Dec,Fully Paid,credit_card,1291810,1060167,5 years,OWN,48000,Not Verified,20.68,0,15-Jan,17352.76502,0
1059974,16000,15943.14211, 36 months,9.91,515.6,B,B1,18-Dec,Fully Paid,debt_consolidation,1291594,1059974,7 years,RENT,65000,Verified,10.36,0,20-Oct,17991.38,0
1060046,5375,5375, 36 months,9.91,173.21,B,B1,18-Dec,Fully Paid,debt_consolidation,1291676,1060046,2 years,RENT,15360,Not Verified,16.25,0,21-Dec,6233.763882,0
1060030,12000,12000, 36 months,13.49,407.17,C,C1,18-Dec,Fully Paid,credit_card,1291660,1060030,10+ years,MORTGAGE,61000,Verified,17.67,0,21-Jun,14559.2163,0
1059948,12000,12000, 36 months,7.51,373.33,A,A3,18-Dec,Charged Off,debt_consolidation,1291788,1059948,< 1 year,RENT,83000,Source Verified,8.36,0,19-Aug,3531.72,0
1060036,17000,16975, 36 months,6.03,517.41,A,A1,18-Dec,Fully Paid,small_business,1291666,1060036,2 years,MORTGAGE,120000,Verified,8.94,0,21-Dec,18625.72564,0
1055631,30000,28871.44293, 60 months,19.03,778.72,E,E2,18-Dec,Fully Paid,credit_card,1287194,1055631,< 1 year,RENT,106000,Verified,15.72,0,20-Apr,36983.59,0
1060019,13000,13000, 36 months,20.3,485.12,E,E5,18-Dec,Charged Off,debt_consolidation,1291647,1060019,5 years,RENT,42000,Not Verified,7.69,0,20-Jan,6564.2,0
1053454,7125,7125, 36 months,7.51,221.67,A,A3,18-Dec,Charged Off,debt_consolidation,1285049,1053454,< 1 year,MORTGAGE,30000,Not Verified,18.12,0,20-Mar,3103.49,0
1059930,14000,14000, 60 months,18.25,357.42,D,D5,18-Dec,Current,wedding,1291769,1059930,10+ years,RENT,32000,Not Verified,16.28,0,15-Dec,17135.62,3903.18
1060004,8000,8000, 36 months,14.65,275.96,C,C3,18-Dec,Fully Paid,debt_consolidation,1291631,1060004,1 year,RENT,72100,Not Verified,6.71,0,19-Sep,8797.75,0
1060015,12500,12500, 36 months,11.71,413.45,B,B3,18-Dec,Fully Paid,debt_consolidation,1291641,1060015,3 years,RENT,58000,Source Verified,17.32,0,21-Dec,14881.19741,0
1059936,10000,10000, 36 months,14.27,343.09,C,C2,18-Dec,Fully Paid,car,1291775,1059936,4 years,RENT,40000,Source Verified,18.69,0,19-Nov,11154.11,0
1059288,12000,8175, 60 months,13.49,188.07,C,C1,18-Dec,Current,other,1290891,1059288,1 year,RENT,75000,Not Verified,23.58,1,15-Dec,9020.08,2104.03
1052230,14000,14000, 36 months,10.65,456.03,B,B2,18-Dec,Fully Paid,credit_card,1283783,1052230,3 years,RENT,48880,Not Verified,21.95,0,21-Dec,16413.45172,0
1059996,7500,7500, 36 months,6.03,228.27,A,A1,18-Dec,Fully Paid,debt_consolidation,1291621,1059996,5 years,RENT,48000,Source Verified,5.08,0,21-Oct,8213.849094,0
1059887,19200,19150, 36 months,9.91,618.72,B,B1,18-Dec,Fully Paid,debt_consolidation,1291721,1059887,9 years,MORTGAGE,40000,Verified,11.37,0,20-Jul,21528.19,0
1010310,9000,9000, 36 months,11.71,297.69,B,B3,18-Dec,Fully Paid,debt_consolidation,1237314,1010310,7 years,MORTGAGE,110000,Not Verified,13.06,0,21-Dec,10714.95251,0
1059889,16000,15975, 60 months,17.27,399.97,D,D3,18-Dec,Fully Paid,credit_card,1291723,1059889,4 years,MORTGAGE,60000,Verified,11.98,0,16-Jan,19173.08,0
1059736,20000,20000, 36 months,8.9,635.07,A,A5,18-Dec,Fully Paid,credit_card,1291552,1059736,3 years,RENT,65000,Verified,14.99,0,21-Dec,22859.45344,0
1059870,9000,9000, 36 months,13.49,305.38,C,C1,18-Dec,Fully Paid,debt_consolidation,1291503,1059870,7 years,MORTGAGE,50000,Source Verified,1.99,3,21-Dec,10990.74867,0
1059874,9600,9550, 36 months,7.51,298.67,A,A3,18-Dec,Charged Off,debt_consolidation,1291507,1059874,10+ years,RENT,55000,Verified,27.34,0,20-Oct,7120.37,0
1032863,12000,12000, 60 months,12.69,271.14,B,B5,18-Dec,Charged Off,debt_consolidation,1262418,1032863,10+ years,MORTGAGE,63000,Not Verified,20.67,0,19-Jun,12972.64,0
1054178,18000,12325, 60 months,11.71,272.37,B,B3,18-Dec,Current,home_improvement,1285805,1054178,10+ years,MORTGAGE,133224,Source Verified,10.97,0,15-Dec,13061.8,3077.07
1059843,1000,1000, 36 months,13.49,33.94,C,C1,18-Dec,Fully Paid,small_business,1291476,1059843,8 years,RENT,35100,Not Verified,6.19,0,19-Feb,1017.55,0
1057243,15000,15000, 36 months,15.27,521.97,C,C4,18-Dec,Charged Off,credit_card,1288802,1057243,6 years,RENT,38000,Verified,13.83,0,20-May,9376.44,0
1059785,12000,12000, 36 months,16.77,426.47,D,D2,18-Dec,Fully Paid,debt_consolidation,1291412,1059785,6 years,RENT,38000,Source Verified,21.32,0,20-Mar,14107,0
1059698,12000,12000, 60 months,14.27,280.91,C,C2,18-Dec,Current,medical,1291514,1059698,3 years,RENT,41000,Source Verified,22.77,0,15-Dec,13474.32,3128.92
1059704,14000,14000, 36 months,8.9,444.55,A,A5,18-Dec,Fully Paid,credit_card,1291520,1059704,7 years,MORTGAGE,108000,Not Verified,27.86,0,20-Nov,15713.21,0
1059801,15600,15600, 60 months,15.96,379.04,C,C5,18-Dec,Fully Paid,debt_consolidation,1291428,1059801,< 1 year,RENT,43000,Not Verified,7.56,0,15-Aug,22125.43418,0
1059605,10000,9994.503972, 36 months,10.65,325.74,B,B2,18-Dec,Fully Paid,debt_consolidation,1291209,1059605,4 years,RENT,45000,Not Verified,11.41,0,21-Dec,11723.51949,0
1058085,7200,7200, 36 months,12.69,241.53,B,B5,18-Dec,Fully Paid,other,1289661,1058085,1 year,RENT,23000,Source Verified,20.19,0,21-Dec,8767.154702,0
1059157,22250,22250, 60 months,15.27,532.49,C,C4,18-Dec,Charged Off,debt_consolidation,1290971,1059157,2 years,MORTGAGE,47532,Verified,23.76,0,20-May,10060.04,0
1059627,13250,13250, 60 months,17.27,331.23,D,D3,18-Dec,Current,debt_consolidation,1291235,1059627,< 1 year,RENT,26000,Not Verified,10.89,0,15-Dec,15885.26,3633.11
1023566,26400,16725, 60 months,14.27,391.51,C,C2,18-Dec,Fully Paid,house,1252426,1023566,< 1 year,MORTGAGE,150000,Verified,3.23,0,15-Feb,22493.50057,0
1059657,11000,11000, 36 months,9.91,354.48,B,B1,18-Dec,Fully Paid,debt_consolidation,1291266,1059657,4 years,RENT,32000,Verified,23.66,0,19-Apr,11350.45,0
1059639,9600,9600, 36 months,8.9,304.84,A,A5,18-Dec,Fully Paid,credit_card,1291248,1059639,3 years,RENT,55000,Not Verified,17.02,0,21-Dec,10971.81459,0
1059571,10000,10000, 36 months,16.77,355.39,D,D2,18-Dec,Fully Paid,debt_consolidation,1291175,1059571,4 years,RENT,35000,Verified,18.55,0,15-Jan,12786.89777,0
1059623,7000,7000, 60 months,15.96,170.08,C,C5,18-Dec,Current,other,1291231,1059623,3 years,OWN,75000,Not Verified,21.66,0,15-Dec,8137.32,1888.99
1059629,11000,11000, 36 months,9.91,354.48,B,B1,18-Dec,Fully Paid,wedding,1291237,1059629,5 years,MORTGAGE,74000,Not Verified,18.24,0,21-Dec,12757.78953,0
1057474,13000,13000, 60 months,16.77,321.48,D,D2,18-Dec,Current,wedding,1289036,1057474,9 years,MORTGAGE,50000,Not Verified,19.13,2,15-Dec,15411.02,3539.29
1059603,5000,5000, 36 months,7.51,155.56,A,A3,18-Dec,Fully Paid,credit_card,1291207,1059603,8 years,OWN,30000,Not Verified,18.72,0,19-Feb,5061.87,0
1059522,6000,6000, 36 months,11.71,198.46,B,B3,18-Dec,Charged Off,small_business,1291347,1059522,1 year,RENT,37000,Not Verified,6.68,0,21-Jan,5250.06,0
1059529,3000,3000, 36 months,13.49,101.8,C,C1,18-Dec,Fully Paid,debt_consolidation,1291353,1059529,3 years,RENT,105000,Source Verified,7.25,1,21-Sep,3652.116062,0
1059502,8200,8200, 60 months,16.77,202.78,D,D2,18-Dec,Charged Off,credit_card,1291327,1059502,10+ years,RENT,42000,Source Verified,5.06,0,20-Jan,3033.4,0
1058733,17000,17000, 36 months,12.42,568.06,B,B4,18-Dec,Fully Paid,credit_card,1290534,1058733,10+ years,OWN,80000,Not Verified,16.65,0,21-Dec,20445.67305,0
1059497,5000,5000, 36 months,10.65,162.87,B,B2,18-Dec,Fully Paid,car,1291322,1059497,10+ years,MORTGAGE,35000,Verified,13.92,0,21-Dec,5861.566609,0
1059433,6400,6400, 36 months,8.9,203.23,A,A5,18-Dec,Fully Paid,debt_consolidation,1291052,1059433,6 years,OWN,23000,Source Verified,10.75,0,21-Dec,7314.625679,0
1059469,13000,13000, 36 months,16.29,458.91,D,D1,18-Dec,Fully Paid,debt_consolidation,1291090,1059469,7 years,RENT,50000,Not Verified,8.33,0,21-Dec,16518.64979,0
1048973,18000,18000, 60 months,11.71,397.77,B,B3,18-Dec,Current,debt_consolidation,1280119,1048973,10+ years,RENT,36000,Source Verified,22.03,0,15-Dec,19084.38,4488.99
1059444,16000,16000, 60 months,15.27,382.92,C,C4,18-Dec,Fully Paid,debt_consolidation,1291064,1059444,10+ years,MORTGAGE,60000,Not Verified,17.7,0,15-May,22114.32585,0
1059311,13200,13175, 60 months,17.27,329.98,D,D3,18-Dec,Fully Paid,credit_card,1291115,1059311,7 years,RENT,40000,Verified,24.36,0,21-Mar,17517.43172,0
1059333,10000,10000, 36 months,16.77,355.39,D,D2,18-Dec,Fully Paid,credit_card,1291136,1059333,1 year,RENT,38200,Source Verified,17.09,0,15-Jan,12787.6669,0
1055994,15000,15000, 60 months,15.96,364.46,C,C5,18-Dec,Charged Off,credit_card,1287564,1055994,8 years,RENT,37000,Source Verified,20.14,0,21-Jan,9111.5,0
1059386,5000,5000, 36 months,14.27,171.55,C,C2,18-Dec,Fully Paid,debt_consolidation,1291002,1059386,10+ years,RENT,56000,Not Verified,10.03,0,21-May,6118.317334,0
1059289,7200,7200, 36 months,7.9,225.29,A,A4,18-Dec,Fully Paid,credit_card,1290892,1059289,< 1 year,RENT,38000,Source Verified,14.34,0,21-Jan,7984.64,0
1058552,15000,14975, 36 months,7.9,469.36,A,A4,18-Dec,Fully Paid,debt_consolidation,1290342,1058552,3 years,RENT,43000,Source Verified,19.4,0,15-Jan,16919.69706,0
1059461,15700,9875, 60 months,19.42,258.46,E,E3,18-Dec,Charged Off,debt_consolidation,1291081,1059461,< 1 year,MORTGAGE,60000,Source Verified,9.12,0,19-Jan,257.99,0
1059312,5000,5000, 60 months,21.28,136.06,F,F2,18-Dec,Fully Paid,debt_consolidation,1291116,1059312,3 years,RENT,46000,Verified,6.1,0,21-Jul,7280.813661,0
1058031,9600,9600, 36 months,11.71,317.53,B,B3,18-Dec,Fully Paid,debt_consolidation,1289606,1058031,2 years,MORTGAGE,105000,Verified,10.19,0,20-Feb,10703.16,0
1059447,16000,16000, 60 months,19.91,423.11,E,E4,18-Dec,Fully Paid,debt_consolidation,1291067,1059447,5 years,RENT,107000,Source Verified,6.47,0,15-Nov,24813.03,0
1059319,35000,22875, 60 months,19.03,593.77,E,E2,18-Dec,Charged Off,credit_card,1291122,1059319,4 years,MORTGAGE,235000,Verified,14.08,0,20-Dec,19075.97,0
1059274,21000,21000, 60 months,14.65,495.74,C,C3,18-Dec,Current,credit_card,1290878,1059274,4 years,MORTGAGE,70000,Verified,20.11,0,15-Dec,23804.54,5503.16
1059291,12000,8225, 60 months,17.58,206.99,D,D4,18-Dec,Charged Off,debt_consolidation,1290894,1059291,10+ years,RENT,78000,Not Verified,13.18,0,21-Mar,6353.86,0
1059280,6000,6000, 36 months,10.65,195.44,B,B2,18-Dec,Fully Paid,debt_consolidation,1290884,1059280,10+ years,RENT,24000,Source Verified,11.75,0,21-Dec,7034.178269,0
1059284,20000,19975, 60 months,20.3,533.23,E,E5,18-Dec,Current,debt_consolidation,1290887,1059284,5 years,MORTGAGE,51750,Verified,18.97,0,15-Dec,25562.28,5761.56
1059362,6000,6000, 36 months,14.65,206.97,C,C3,18-Dec,Fully Paid,other,1290976,1059362,< 1 year,MORTGAGE,57600,Not Verified,23.42,0,15-Jan,7449.647199,0
1059262,7150,7150, 36 months,12.69,239.85,B,B5,18-Dec,Fully Paid,credit_card,1290866,1059262,1 year,RENT,50000,Source Verified,24.6,0,20-Sep,8256.97,0
1059409,13000,13000, 60 months,19.42,340.24,E,E3,18-Dec,Charged Off,credit_card,1291025,1059409,7 years,RENT,55000,Not Verified,19.09,0,20-Nov,7825.52,0
1057384,32000,32000, 36 months,6.62,982.52,A,A2,18-Dec,Fully Paid,small_business,1288940,1057384,2 years,RENT,120000,Verified,6.07,0,21-Dec,35368.03034,0
1058892,8000,8000, 36 months,15.27,278.39,C,C4,18-Dec,Charged Off,house,1290489,1058892,2 years,OWN,108000,Not Verified,12.48,0,19-Nov,3394.06,0
1059282,15500,15500, 60 months,13.49,356.58,C,C1,18-Dec,Current,debt_consolidation,1266223,1059282,4 years,RENT,40000,Source Verified,11.19,0,15-Dec,17104.66,3988.09
1052360,7000,7000, 36 months,8.9,222.28,A,A5,18-Dec,Fully Paid,credit_card,1284117,1052360,< 1 year,RENT,97600,Source Verified,7.97,0,21-Dec,8000.176789,0
1059251,12000,12000, 36 months,6.62,368.45,A,A2,18-Dec,Fully Paid,debt_consolidation,1290855,1059251,10+ years,MORTGAGE,70800,Source Verified,7.76,0,20-Jul,12961.28,0
1059227,10400,10400, 36 months,14.65,358.74,C,C3,18-Dec,Fully Paid,credit_card,1290830,1059227,10+ years,RENT,45000,Source Verified,11.31,0,21-Dec,12912.07214,0
1059236,12000,12000, 36 months,12.69,402.54,B,B5,18-Dec,Fully Paid,credit_card,1290838,1059236,2 years,RENT,60000,Verified,18.38,0,21-Jul,14425.38571,0
1042427,8000,5050, 60 months,11.71,111.6,B,B3,18-Dec,Current,wedding,1272507,1042427,3 years,MORTGAGE,88000,Source Verified,3.25,1,15-Dec,5347.18,1263.76
1059210,16000,16000, 36 months,16.29,564.81,D,D1,18-Dec,Fully Paid,credit_card,1290814,1059210,10+ years,MORTGAGE,74000,Source Verified,15.84,0,21-Jul,20218.04262,0
1059174,4500,4500, 36 months,10.65,146.58,B,B2,18-Dec,Fully Paid,credit_card,1290775,1059174,2 years,RENT,91500,Source Verified,11.67,0,20-Nov,5162.43,0
1057064,5000,5000, 36 months,12.42,167.08,B,B4,18-Dec,Fully Paid,debt_consolidation,1288618,1057064,2 years,RENT,42500,Source Verified,16.69,0,21-Dec,6013.514081,0
1059199,3600,3600, 36 months,16.29,127.09,D,D1,18-Dec,Fully Paid,major_purchase,1290801,1059199,6 years,RENT,45000,Source Verified,22.05,0,15-Jan,4574.034431,0
1048482,30000,18550, 60 months,20.3,494.57,E,E5,18-Dec,Current,debt_consolidation,1279818,1048482,8 years,RENT,75000,Source Verified,18.77,0,15-Dec,23719.86,5338.96
1058946,21000,21000, 36 months,13.49,712.54,C,C1,18-Dec,Fully Paid,debt_consolidation,1290744,1058946,10+ years,MORTGAGE,103000,Verified,12.41,0,21-Oct,25505.7397,0
1059186,7000,7000, 36 months,14.27,240.17,C,C2,18-Dec,Fully Paid,small_business,1290787,1059186,2 years,RENT,42000,Not Verified,11.09,0,19-Jul,7485.82,0
1059120,17475,17450, 60 months,7.9,353.5,A,A4,18-Dec,Current,home_improvement,1290934,1059120,8 years,MORTGAGE,90000,Verified,8.44,0,15-Dec,16924.3,4096.87
1050101,27575,17325, 60 months,12.69,392.02,B,B5,18-Dec,Fully Paid,debt_consolidation,1281543,1050101,< 1 year,MORTGAGE,63000,Verified,19.92,0,15-Oct,23148.63001,0
1059128,7000,7000, 60 months,8.9,144.97,A,A5,18-Dec,Current,debt_consolidation,1290942,1059128,,MORTGAGE,25000,Not Verified,15.17,0,15-Dec,6928.92,1679.43
1058958,15000,15000, 36 months,7.9,469.36,A,A4,18-Dec,Fully Paid,debt_consolidation,1290759,1058958,1 year,RENT,35000,Verified,17.73,0,21-Feb,16730.08958,0
1032427,2250,2250, 36 months,13.49,76.35,C,C1,18-Dec,Fully Paid,credit_card,1261865,1032427,6 years,RENT,16000,Source Verified,18.75,0,21-Dec,2746.895449,0
1058956,17050,17050, 36 months,12.42,569.74,B,B4,18-Dec,Fully Paid,debt_consolidation,1290757,1058956,10+ years,MORTGAGE,53000,Verified,23.64,0,21-Dec,20507.01437,0
1058959,16500,16500, 36 months,16.77,586.39,D,D2,18-Dec,Fully Paid,debt_consolidation,1290760,1058959,2 years,RENT,110000,Verified,10.22,0,21-Dec,21102.58629,0
1058952,35000,34975, 60 months,19.91,925.54,E,E4,18-Dec,Current,home_improvement,1290751,1058952,4 years,MORTGAGE,69000,Verified,9.41,0,15-Dec,44419.68,9998.33
1055920,3250,3250, 36 months,12.42,108.6,B,B4,18-Dec,Fully Paid,debt_consolidation,1287496,1055920,< 1 year,RENT,16000,Source Verified,19.13,0,15-Jan,3923.835683,0
1059103,7000,7000, 36 months,7.9,219.04,A,A4,18-Dec,Fully Paid,credit_card,1290916,1059103,4 years,MORTGAGE,38400,Not Verified,9.34,0,21-Jan,7792.28,0
1059046,24000,23919.58952, 36 months,11.71,793.83,B,B3,18-Dec,Fully Paid,debt_consolidation,1290655,1059046,3 years,MORTGAGE,80000,Verified,13.26,0,21-Sep,28530.6625,0
1058943,13200,13200, 36 months,16.77,469.11,D,D2,18-Dec,Fully Paid,credit_card,1290741,1058943,6 years,RENT,80952,Source Verified,12.79,0,21-Dec,16881.45095,0
1059100,22750,22725, 36 months,8.9,722.39,A,A5,18-Dec,Fully Paid,debt_consolidation,1290913,1059100,6 years,OWN,65000,Verified,10.45,0,19-Jun,23699.46,0
1058926,12000,12000, 36 months,8.9,381.04,A,A5,18-Dec,Fully Paid,debt_consolidation,1290724,1058926,10+ years,RENT,70000,Not Verified,6.02,0,21-Dec,13715.3345,0
1034052,30000,30000, 36 months,10.65,977.2,B,B2,18-Dec,Fully Paid,debt_consolidation,1263632,1034052,7 years,MORTGAGE,175000,Source Verified,17.15,0,21-Dec,35176.93541,0
1057403,1200,1200, 36 months,12.69,40.26,B,B5,18-Dec,Charged Off,vacation,1288960,1057403,8 years,RENT,34000,Not Verified,13.41,0,19-Jun,240.78,0
1058924,4800,4800, 36 months,8.9,152.42,A,A5,18-Dec,Fully Paid,debt_consolidation,1290722,1058924,< 1 year,RENT,35000,Source Verified,14.95,0,21-Dec,5485.78897,0
1058885,18000,17975, 60 months,20.89,485.85,F,F1,18-Dec,Current,debt_consolidation,1290482,1058885,10+ years,RENT,60000,Verified,20.74,0,15-Dec,23294.02,5232.44
1058877,7200,7200, 36 months,8.9,228.63,A,A5,18-Dec,Fully Paid,debt_consolidation,1290474,1058877,10+ years,RENT,35000,Source Verified,15.02,0,21-Dec,8229.372295,0
1059041,15000,15000, 36 months,9.91,483.38,B,B1,18-Dec,Fully Paid,debt_consolidation,1290650,1059041,2 years,OWN,35000,Not Verified,15.15,0,21-Dec,17397.22853,0
1059039,10500,10500, 36 months,15.27,365.38,C,C4,18-Dec,Fully Paid,debt_consolidation,1290648,1059039,10+ years,RENT,60000,Source Verified,9.92,0,21-Dec,13146.49754,0
1059024,15000,15000, 60 months,17.27,374.97,D,D3,18-Dec,Fully Paid,other,1290633,1059024,1 year,OWN,75000,Not Verified,16.21,0,19-Jul,16459.91,0
1054453,5000,5000, 36 months,7.9,156.46,A,A4,18-Dec,Charged Off,small_business,1286084,1054453,< 1 year,MORTGAGE,66000,Source Verified,7.75,0,21-Feb,4063.28,0
1058814,12800,12800, 60 months,13.49,294.47,C,C1,18-Dec,Fully Paid,debt_consolidation,1290409,1058814,6 years,RENT,77000,Verified,8.74,0,21-May,15957.51229,0
1058830,4000,4000, 36 months,8.9,127.02,A,A5,18-Dec,Fully Paid,small_business,1290408,1058830,3 years,MORTGAGE,62000,Not Verified,13.16,0,15-Jan,4571.542829,0
1053112,14000,9350, 60 months,12.42,209.98,B,B4,18-Dec,Fully Paid,debt_consolidation,1284695,1053112,6 years,MORTGAGE,73000,Not Verified,18.84,0,21-Jan,11385.68,0
1058317,27000,27000, 36 months,11.71,893.06,B,B3,18-Dec,Fully Paid,debt_consolidation,1289904,1058317,8 years,MORTGAGE,130000,Source Verified,8.13,0,20-Mar,30277.11,0
1058846,15000,15000, 36 months,12.42,501.23,B,B4,18-Dec,Fully Paid,debt_consolidation,1290441,1058846,7 years,MORTGAGE,61000,Verified,17.35,0,15-Jan,18039.9582,0
1058824,35000,35000, 60 months,20.89,944.71,F,F1,18-Dec,Charged Off,debt_consolidation,1290419,1058824,5 years,RENT,90000,Source Verified,7.93,0,15-Sep,40669.77,0
1058828,2400,2400, 36 months,14.27,82.35,C,C2,18-Dec,Fully Paid,debt_consolidation,1290424,1058828,1 year,OWN,25000,Not Verified,17.71,1,21-Dec,2962.84987,0
1058831,5900,5900, 36 months,12.42,197.16,B,B4,18-Dec,Fully Paid,debt_consolidation,1281247,1058831,2 years,RENT,14400,Source Verified,6.17,0,21-Feb,6790.69,0
1052449,5000,5000, 36 months,11.71,165.38,B,B3,18-Dec,Fully Paid,credit_card,1283978,1052449,6 years,RENT,70000,Source Verified,13.78,0,19-Dec,5506.83,0
1058974,22000,21975, 60 months,19.42,575.79,E,E3,18-Dec,Current,debt_consolidation,1290577,1058974,4 years,RENT,82500,Verified,16.2,0,15-Dec,27608.28,6248.18
1058734,13250,13250, 36 months,17.58,476.24,D,D4,18-Dec,Charged Off,debt_consolidation,1290535,1058734,7 years,RENT,35000,Verified,18.55,1,20-Oct,11325.82,0
1058209,12600,12600, 60 months,14.27,294.95,C,C2,18-Dec,Fully Paid,debt_consolidation,1289789,1058209,10+ years,RENT,43200,Source Verified,18.61,0,21-Aug,16421.83814,0
1058749,20000,20000, 36 months,11.71,661.52,B,B3,18-Dec,Fully Paid,debt_consolidation,1290552,1058749,1 year,MORTGAGE,125000,Verified,14.95,0,21-Dec,23812.17992,0
1058782,18000,18000, 36 months,7.9,563.23,A,A4,18-Dec,Fully Paid,credit_card,1290374,1058782,10+ years,MORTGAGE,80000,Source Verified,20.05,0,20-Sep,19846.6,0
1056831,19200,19175, 36 months,16.77,682.34,D,D2,18-Dec,Fully Paid,debt_consolidation,1288385,1056831,< 1 year,RENT,87500,Verified,13.56,0,20-Aug,23363.59,0
